date,gz_spread,ebp,est_prob
2013-02-01,2.174290532518122,-0.02406485649208178,0.1989477790776913
2013-03-01,2.150776411008801,-0.08642060572877641,0.1781201173142212
2013-04-01,2.0909162609731275,-0.11340585533023084,0.1695492373246291
2013-05-01,2.0012292470305635,-0.4772777418484315,0.07982473173413131
2013-06-01,2.1764912515128536,-0.3365326620818392,0.1089605688672852
2013-07-01,2.0514787645243766,-0.01082309312103335,0.20355262087659176
2013-08-01,2.023707017181413,-0.11962650748561376,0.16761163662374887
2013-09-01,2.0944296946921708,-0.12846621521693047,0.1648828916423224
2013-10-01,1.998575804444788,-0.0390393476350559,0.19381672524216692
2013-11-01,1.9520909285989307,-0.00138828415044311,0.20687203618617217
2013-12-01,1.7975490277920327,-0.15528330930541756,0.15678177612710878
2014-01-01,1.8548803562631495,-0.3032049353902826,0.11686003501550908
2014-02-01,1.7555857707019369,-0.2104082359652415,0.1409654851389999
2014-03-01,1.7056108603896605,-0.27707996766271514,0.12332999442132042
2014-04-01,1.6496864261208846,-0.357966738858732,0.10408738909184252
2014-05-01,1.6479140874895015,-0.3726931404532965,0.10083208992247644
2014-06-01,1.61700846123496,-0.31075945091925616,0.11503479409761266
2014-07-01,1.674983802862948,-0.3195061929245837,0.11294693554994226
2014-08-01,1.6716660913902734,-0.31254533878773816,0.11460628590107888
2014-09-01,1.8217133710819335,-0.21366636813910644,0.1400658040329629
2014-10-01,1.9238379707890092,-0.21036145876561485,0.14097843039258878
2014-11-01,2.0873071283524887,0.06070291814777961,0.22950356621046264
2014-12-01,2.1789462623808906,0.08785944694397596,0.23982188169226676
2015-01-01,2.2573650196858748,-0.03020343310038242,0.19683455088562984
2015-02-01,2.0129841359402225,-0.2775960485510378,0.12319980200984554
2015-03-01,2.123485207733539,-0.12231397654054454,0.16677897662897653
2015-04-01,2.093875395082644,0.00500996676146625,0.20914123044227736
2015-05-01,2.100065928324434,0.04972307028983014,0.225403397266924
2015-06-01,2.2186723027722204,0.14581959353128848,0.26266592911379405
2015-07-01,2.3525915555246084,0.21050187026343048,0.28941257997088266
2015-08-01,2.46528808446267,0.39588657501382896,0.372332500908502
2015-09-01,2.679080027043383,0.5339419788249882,0.4384761510841892
2015-10-01,2.453369279631448,0.4190833919614057,0.383242749207363
2015-11-01,2.5098478472125523,0.5049802805558645,0.42439015002348296
2015-12-01,2.7212473782824076,0.6772482195838632,0.5089803607331538
2016-01-01,3.1128751750469603,0.915778627543744,0.624644329728007
2016-02-01,3.128889557817826,0.9455483612542376,0.6385338452614936
2016-03-01,2.71276538527658,0.57640826921950294,0.4592670467394997
2016-04-01,2.436361233496931,0.23403057795634472,0.2994496397722002
2016-05-01,2.405362522681947,0.24552499924258697,0.3044097251660516
2016-06-01,2.505618155831571,0.06597483577054719,0.2314869957666069
2016-07-01,2.3113534675233507,0.01103584373485722,0.21129170070295705
2016-08-01,2.1162178410185297,-0.02274166809953071,0.19940507655996417
2016-09-01,2.107125839234614,-0.07233288055754983,0.1827011981403273
2016-10-01,1.9125956865393368,-0.0766039004345267,0.18130462979956508
2016-11-01,1.8231231688420144,-0.7173859403960094,0.04424724914755766
2016-12-01,1.6868946420168809,-0.2438866016545167,0.1319069080816736
2017-01-01,1.644188769651249,-0.1980121172803679,0.14442424715823282
2017-02-01,1.5966505779991755,-0.18355437073293104,0.14852992630484543
2017-03-01,1.631957392009404,-0.17060288655771982,0.15227351070065523
2017-04-01,1.6198128427609015,-0.12186342445434906,0.16691838490708605
2017-05-01,1.5849161310704296,-0.16833207590282262,0.1529362797140913
2017-06-01,1.5639624105368584,-0.12765211727369574,0.16513298743611848
2017-07-01,1.5088501709160551,-0.15322278094932695,0.15739478537999435
2017-08-01,1.6233567580542243,-0.08252022137056847,0.17938114602793268
